timestamp,price
1701648000,2243.37
1701734400,2293.33
1701820800,2232.7
1701907200,2355.73
1701993600,2358.72
1702080000,2340.49
1702166400,2352.39
1702252800,2225.12
1702339200,2203.46
1702425600,2260.16
1702512000,2315.32
1702598400,2220.5
1702684800,2228.96
1702771200,2196.52
1702857600,2219.43
1702944000,2177.91
1703030400,2202.17
1703116800,2239.61
1703203200,2324.54
1703289600,2308.2
1703376000,2264.05
1703462400,2271.35
1703548800,2230.88
1703635200,2378.35
1703721600,2344.15
1703808000,2299.2
1703894400,2291.68
1703980800,2281.87
1704067200,2352.04
1704153600,2355.34
1704240000,2209.72
1704326400,2267.11
1704412800,2268.78
1704499200,2240.78
1704585600,2221.42
1704672000,2330.44
1704758400,2344.29
1704844800,2584.38
1704931200,2618.01
1705017600,2522.54
1705104000,2578.19
1705190400,2472.87
1705276800,2511.78
1705363200,2587.4
1705449600,2530.19
1705536000,2470.81
1705622400,2492.0
1705708800,2472.01
1705795200,2457.05
1705881600,2314.2
1705968000,2242.6
1706054400,2235.02
1706140800,2218.64
1706227200,2267.68
1706313600,2267.94
1706400000,2256.9
1706486400,2317.6
1706572800,2343.01
1706659200,2283.14
1706745600,2304.28
1706832000,2309.06
1706918400,2296.49
1707004800,2289.79
1707091200,2301.83
1707177600,2372.64
1707264000,2425.1
1707350400,2419.55
1707436800,2486.56
1707523200,2500.24
1707609600,2507.21
1707696000,2659.99
1707782400,2639.99
1707868800,2774.81
1707955200,2822.59
1708041600,2801.8
1708128000,2785.93
1708214400,2881.2
1708300800,2944.8
1708387200,3014.81
1708473600,2967.9
1708560000,2971.4
1708646400,2922.24
1708732800,2992.62
1708819200,3112.59
1708905600,3175.94
1708992000,3242.36
1709078400,3383.1
1709164800,3340.09
1709251200,3433.43
1709337600,3421.4
1709424000,3487.81
1709510400,3627.76
1709596800,3553.65
1709683200,3818.59
1709769600,3868.76
1709856000,3883.36
1709942400,3905.21
1710028800,3878.47
1710115200,4064.8
1710201600,3979.96
1710288000,4004.79
1710374400,3881.7
1710460800,3742.19
1710547200,3523.09
1710633600,3644.71
1710720000,3520.46
1710806400,3158.64
1710892800,3516.53
1710979200,3492.85
1711065600,3336.35
1711152000,3329.53
1711238400,3454.98
1711324800,3590.42
1711411200,3587.33
1711497600,3501.19
1711584000,3560.49
1711670400,3509.74
1711756800,3505.64
1711843200,3645.29
1711929600,3503.8
1712016000,3278.96
1712102400,3310.83
1712188800,3327.4
1712275200,3317.85
1712361600,3351.59
1712448000,3454.2
1712534400,3694.61
1712620800,3506.39
1712707200,3545.64
1712793600,3502.52
1712880000,3237.43
1712966400,3007.01
1713052800,3155.11
1713139200,3101.99
1713225600,3084.22
1713312000,2985.41
1713398400,3064.4
1713484800,3056.46
1713571200,3155.79
1713657600,3147.67
1713744000,3200.2
1713830400,3219.46
1713916800,3140.8
1714003200,3155.8
1714089600,3131.3
1714176000,3255.56
1714262400,3263.45
1714348800,3216.73
1714435200,3014.05
1714521600,2972.46
1714608000,2986.19
1714694400,3102.61
1714780800,3117.23
1714867200,3136.41
1714953600,3062.6
1715040000,3005.69
1715126400,2974.21
1715212800,3036.23
1715299200,2909.99
1715385600,2912.45
1715472000,2929.29
1715558400,2950.99
1715644800,2881.93
1715731200,3032.55
1715817600,2944.7
1715904000,3092.01
1715990400,3122.94
1716076800,3071.19
1716163200,3661.78
1716249600,3789.6
1716336000,3737.73
1716422400,3783.61
1716508800,3728.28
1716595200,3749.26
1716681600,3826.47
1716768000,3894.22
1716854400,3844.69
1716940800,3767.43
1717027200,3747.91
1717113600,3762.29
1717200000,3815.82
1717286400,3780.91
1717372800,3767.06
1717459200,3810.23
1717545600,3865.99
1717632000,3813.46
1717718400,3678.32
1717804800,3681.57
1717891200,3706.4
1717977600,3667.85
1718064000,3497.33
1718150400,3560.12
1718236800,3469.4
1718323200,3481.8
1718409600,3568.74
1718496000,3624.41
1718582400,3511.46
1718668800,3483.42
1718755200,3560.51
1718841600,3513.08
1718928000,3518.5
1719014400,3495.75
1719100800,3420.91
1719187200,3352.73
1719273600,3394.91
1719360000,3371.44
1719446400,3450.44
1719532800,3380.15
1719619200,3378.8
1719705600,3438.16
1719792000,3442.2
1719878400,3421.35
1719964800,3295.48
1720051200,3059.7
1720137600,2981.78
1720224000,3066.83
1720310400,2931.0
1720396800,3019.01
1720483200,3066.65
1720569600,3101.05
1720656000,3099.57
1720742400,3133.88
1720828800,3175.93
1720915200,3245.08
1721001600,3483.39
1721088000,3444.13
1721174400,3387.05
1721260800,3426.5
1721347200,3503.53
1721433600,3517.5
1721520000,3535.92
1721606400,3439.6
1721692800,3482.51
1721779200,3335.81
1721865600,3175.48
1721952000,3274.61
1722038400,3249.01
1722124800,3270.16
1722211200,3317.66
1722297600,3279.21
1722384000,3232.74
1722470400,3203.4
1722556800,2989.61
1722643200,2903.64
1722729600,2688.92
1722816000,2419.59
1722902400,2461.33
1722988800,2342.8
1723075200,2682.5
1723161600,2598.78
1723248000,2609.92
1723334400,2555.38
1723420800,2722.3
1723507200,2702.44
1723593600,2661.45
1723680000,2569.89
1723766400,2592.73
1723852800,2614.51
1723939200,2612.15
1724025600,2636.36
1724112000,2572.82
1724198400,2630.71
1724284800,2622.88
1724371200,2762.48
1724457600,2768.0
1724544000,2746.13
1724630400,2680.49
1724716800,2457.33
1724803200,2528.33
1724889600,2527.61
1724976000,2526.0
1725062400,2513.01
1725148800,2425.72
1725235200,2538.01
1725321600,2425.29
1725408000,2450.71
1725494400,2368.81
1725580800,2225.23
1725667200,2273.58
1725753600,2297.3
1725840000,2359.5
1725926400,2388.52
1726012800,2340.55
1726099200,2361.76
1726185600,2439.19
1726272000,2417.79
1726358400,2316.1
1726444800,2295.68
1726531200,2341.8
1726617600,2374.75
1726704000,2465.21
1726790400,2561.4
1726876800,2612.4
1726963200,2581.0
1727049600,2646.97
1727136000,2653.2
1727222400,2579.95
1727308800,2632.26
1727395200,2694.43
1727481600,2675.21
1727568000,2657.62
1727654400,2602.23
1727740800,2447.79
1727827200,2364.1
1727913600,2349.8
1728000000,2414.41
1728086400,2414.66
1728172800,2440.03
1728259200,2422.71
1728345600,2440.89
1728432000,2370.47
1728518400,2386.49
1728604800,2439.5
1728691200,2476.4
1728777600,2468.91
1728864000,2629.79
1728950400,2607.41
1729036800,2611.1
1729123200,2605.8
1729209600,2642.17
1729296000,2648.2
1729382400,2746.91
1729468800,2666.7
1729555200,2622.81
1729641600,2524.61
1729728000,2535.82
1729814400,2440.62
1729900800,2482.51
1729987200,2507.8
1730073600,2567.48
1730160000,2638.8
1730246400,2659.19
1730332800,2518.61
1730419200,2511.49
1730505600,2494.23
1730592000,2457.73
1730678400,2398.21
1730764800,2422.55
1730851200,2721.87
1730937600,2895.47
1731024000,2961.75
1731110400,3126.21
1731196800,3183.21
1731283200,3371.59
1731369600,3243.8
1731456000,3187.16
1731542400,3058.82
1731628800,3090.01
1731715200,3132.87
1731801600,3076.0
1731888000,3207.8
1731974400,3107.44
1732060800,3069.97
1732147200,3355.81
1732233600,3327.78
1732320000,3393.91
1732406400,3361.2
1732492800,3414.49
1732579200,3324.73
1732665600,3653.28
1732752000,3578.79
1732838400,3592.21
1732924800,3703.6
1733011200,3707.61
1733097600,3643.42
1733184000,3614.51
1733270400,3837.8
1733356800,3785.2
1733443200,3998.87
1733529600,3996.22
1733616000,4004.15
1733702400,3712.0
1733788800,3628.25
1733875200,3831.81
1733961600,3881.61
1734048000,3906.8
1734134400,3870.29
1734220800,3959.09
1734307200,3986.24
1734393600,3893.01
1734480000,3626.8
1734566400,3417.01
1734652800,3472.21
1734739200,3338.92
1734825600,3281.83
1734912000,3422.53
1734998400,3493.18
1735084800,3497.0
1735171200,3335.05
1735257600,3333.51
1735344000,3404.0
1735430400,3356.48
1735516800,3361.84
1735603200,3337.78
1735689600,3360.38
1735776000,3455.67
1735862400,3609.01
1735948800,3656.88
1736035200,3635.99
1736121600,3687.45
1736208000,3381.31
1736294400,3327.29
1736380800,3219.2
1736467200,3267.04
1736553600,3282.83
1736640000,3267.3
1736726400,3137.51
1736812800,3225.63
1736899200,3451.52
1736985600,3308.05
1737072000,3473.63
1737158400,3307.71
1737244800,3215.12
1737331200,3284.0
1737417600,3327.54
1737504000,3242.6
1737590400,3338.21
1737676800,3310.09
1737763200,3318.77
1737849600,3232.61
1737936000,3182.44
1738022400,3077.72
1738108800,3113.9
1738195200,3247.39
1738281600,3300.99
1738368000,3117.54
1738454400,2869.68
1738540800,2879.9
1738627200,2731.19
1738713600,2788.25
1738800000,2686.64
1738886400,2622.1
1738972800,2632.46
1739059200,2627.18
1739145600,2661.19
1739232000,2602.59
1739318400,2738.27
1739404800,2675.87
1739491200,2725.95
1739577600,2693.04
1739664000,2661.41
1739750400,2744.05
1739836800,2671.99
1739923200,2715.5
1740009600,2738.04
1740096000,2663.0
1740182400,2763.22
1740268800,2819.69
1740355200,2513.52
1740441600,2495.7
1740528000,2336.37
1740614400,2307.72
1740700800,2237.59
1740787200,2217.39
1740873600,2518.11
1740960000,2149.01
1741046400,2171.51
1741132800,2241.59
1741219200,2202.2
1741305600,2141.6
1741392000,2203.58
1741478400,2020.41
1741564800,1865.1
1741651200,1923.43
1741737600,1908.2
1741824000,1864.59
1741910400,1911.65
1741996800,1937.17
1742083200,1887.0
1742169600,1926.31
1742256000,1931.54
1742342400,2056.06
1742428800,1983.79
1742515200,1965.75
1742601600,1980.69
1742688000,2005.99
1742774400,2081.2
1742860800,2066.15
1742947200,2009.52
1743033600,2003.66
1743120000,1896.9
1743206400,1828.08
1743292800,1807.74
1743379200,1822.43
1743465600,1904.98
1743552000,1795.22
1743638400,1817.23
1743724800,1816.87
1743811200,1806.01
1743897600,1580.76
1743984000,1553.04
1744070400,1473.41
1744156800,1669.51
1744243200,1522.25
1744329600,1566.85
1744416000,1644.18
1744502400,1597.76
1744588800,1623.77
1744675200,1588.78
1744761600,1577.14
1744848000,1583.62
1744934400,1588.6
1745020800,1613.27
1745107200,1587.36
1745193600,1579.57
1745280000,1756.26
1745366400,1795.07
1745452800,1769.65
1745539200,1784.6
1745625600,1820.88
1745712000,1791.29
1745798400,1799.88
1745884800,1797.81
1745971200,1793.61
1746057600,1838.11
1746144000,1842.2
1746230400,1833.52
1746316800,1808.86
1746403200,1820.19
1746489600,1817.0
1746576000,1811.11
1746662400,2207.39
1746748800,2345.04
1746835200,2583.23
1746921600,2514.57
1747008000,2495.47
1747094400,2679.71
1747180800,2609.74
1747267200,2548.69
1747353600,2537.12
1747440000,2475.08
1747526400,2497.78
1747612800,2528.14
1747699200,2524.19
1747785600,2550.99
1747872000,2664.82
1747958400,2526.5
1748044800,2530.4
1748131200,2551.22
1748217600,2563.7
1748304000,2660.81
1748390400,2681.6
1748476800,2631.39
1748563200,2531.34
1748649600,2528.06
1748736000,2539.21
1748822400,2607.41
1748908800,2593.36
1748995200,2607.68
1749081600,2414.01
1749168000,2476.1
1749254400,2524.63
1749340800,2509.83
1749427200,2680.13
1749513600,2816.4
1749600000,2771.61
1749686400,2642.65
1749772800,2579.19
1749859200,2530.76
1749945600,2547.61
1750032000,2544.17
1750118400,2509.95
1750204800,2525.0
1750291200,2521.12
1750377600,2406.49
1750464000,2295.73
1750550400,2227.7
1750636800,2411.66
1750723200,2448.45
1750809600,2418.49
1750896000,2415.96
1750982400,2423.17
1751068800,2435.62
1751155200,2500.09
1751241600,2485.47
1751328000,2405.01
1751414400,2570.41
1751500800,2591.25
1751587200,2508.04
1751673600,2516.41
1751760000,2570.35
1751846400,2542.29
1751932800,2615.25
1752019200,2768.74
1752105600,2951.29
1752192000,2958.22
1752278400,2943.28
1752364800,2972.03
1752451200,3013.62
1752537600,3137.89
1752624000,3371.35
1752710400,3476.87
1752796800,3546.92
1752883200,3592.01
1752969600,3756.69
1753056000,3762.33
1753142400,3746.21
1753228800,3628.29
1753315200,3706.94
1753401600,3724.96
1753488000,3741.1
1753574400,3872.1
1753660800,3799.0
1753747200,3793.79
1753833600,3810.0
1753920000,3698.39
1754006400,3488.2
1754092800,3393.94
1754179200,3496.74
1754265600,3720.99
1754352000,3612.0
1754438400,3683.31
1754524800,3910.31
1754611200,4009.5
1754697600,4260.62
1754784000,4250.57
1754870400,4223.22
1754956800,4590.52
1755043200,4749.3
1755129600,4546.84
1755216000,4439.47
1755302400,4421.99
1755388800,4472.33
1755475200,4312.99
1755561600,4075.59
1755648000,4336.16
1755734400,4225.3
1755820800,4832.07
1755907200,4778.4
1755993600,4780.15
1756080000,4376.18
1756166400,4600.63
1756252800,4506.71
1756339200,4511.21
1756425600,4360.18
1756512000,4373.7
1756598400,4391.83
1756684800,4314.5
1756771200,4326.5
1756857600,4450.46
1756944000,4297.55
1757030400,4307.45
1757116800,4273.14
1757203200,4306.19
1757289600,4306.37
1757376000,4310.09
1757462400,4349.32
1757548800,4458.82
1757635200,4712.16
1757721600,4666.53
1757808000,4604.49
1757894400,4523.74
1757980800,4501.29
1758067200,4590.53
1758153600,4587.66
1758240000,4468.59
1758326400,4480.42
1758412800,4444.97
1758499200,4199.08
1758585600,4164.26
1758672000,4152.81
1758758400,3874.36
1758844800,4032.24
1758931200,4018.38
1759017600,4142.16
1759104000,4215.07
1759190400,4145.15
1759276800,4348.03
1759363200,4484.35
1759449600,4512.87
1759536000,4487.15
1759622400,4514.32
1759708800,4684.01
1759795200,4447.7
1759881600,4525.72
1759968000,4368.09
1760054400,3829.72
1760140800,3746.79
1760227200,4152.29
1760313600,4240.85
1760400000,4125.02
1760486400,3985.61
1760572800,3894.51
1760659200,3831.57
1760745600,3889.21
1760832000,3982.58
1760918400,3979.22
1761004800,3873.05
1761091200,3805.53
1761177600,3856.8
1761264000,3934.88
1761350400,3953.82
1761436800,4158.46
1761523200,4120.15
1761609600,3979.2
1761696000,3902.99
1761782400,3805.09
1761868800,3847.99
1761955200,3873.77
1762041600,3906.58
1762128000,3603.83
1762214400,3287.05
1762300800,3424.29
1762387200,3315.14
1762473600,3436.05
1762560000,3401.51
1762646400,3583.46
